(0, 64)	(256, 768)	25.6925048828125
(32, 96)	(256, 768)	5.31768798828125
(64, 128)	(256, 768)	12.33721923828125
(96, 160)	(256, 768)	11.08935546875
(128, 192)	(256, 768)	8.2347412109375
(160, 224)	(256, 768)	2.36505126953125
(0, 64)	(512, 1024)	8.3778076171875
(32, 96)	(512, 1024)	1.923095703125
(64, 128)	(512, 1024)	1.3740234375
(96, 160)	(512, 1024)	6.1282958984375
(128, 192)	(512, 1024)	5.45849609375
(160, 224)	(512, 1024)	5.65350341796875
(192, 256)	(512, 1024)	2.5106201171875
(224, 288)	(512, 1024)	3.2884521484375
(256, 320)	(512, 1024)	7.9376220703125
(288, 352)	(512, 1024)	4.90380859375
(320, 384)	(512, 1024)	0.78448486328125
(352, 416)	(512, 1024)	3.2598876953125
(384, 448)	(512, 1024)	3.728759765625
(416, 480)	(512, 1024)	-1.4449462890625
(0, 64)	(768, 1280)	-31.29925537109375
(32, 96)	(768, 1280)	-18.29400634765625
(64, 128)	(768, 1280)	-18.04376220703125
(96, 160)	(768, 1280)	-7.85479736328125
(128, 192)	(768, 1280)	-15.31903076171875
(160, 224)	(768, 1280)	-19.73614501953125
(192, 256)	(768, 1280)	-24.8311767578125
(224, 288)	(768, 1280)	-26.91815185546875
(256, 320)	(768, 1280)	-30.34759521484375
(288, 352)	(768, 1280)	-17.14947509765625
(320, 384)	(768, 1280)	-16.43939208984375
(352, 416)	(768, 1280)	-18.6055908203125
(384, 448)	(768, 1280)	-21.15777587890625
(416, 480)	(768, 1280)	-15.6441650390625
(448, 512)	(768, 1280)	-14.63934326171875
(480, 544)	(768, 1280)	-15.86566162109375
(512, 576)	(768, 1280)	-15.01239013671875
(544, 608)	(768, 1280)	-27.72576904296875
(576, 640)	(768, 1280)	-33.7415771484375
(608, 672)	(768, 1280)	-22.32904052734375
(640, 704)	(768, 1280)	-18.30084228515625
(672, 736)	(768, 1280)	-22.796630859375
(0, 64)	(1024, 1536)	17.33306884765625
(32, 96)	(1024, 1536)	-21.57879638671875
(64, 128)	(1024, 1536)	-8.33575439453125
(96, 160)	(1024, 1536)	-0.86181640625
(128, 192)	(1024, 1536)	-5.40521240234375
(160, 224)	(1024, 1536)	-8.87579345703125
(192, 256)	(1024, 1536)	-19.97015380859375
(224, 288)	(1024, 1536)	-3.82122802734375
(256, 320)	(1024, 1536)	-1.2420654296875
(288, 352)	(1024, 1536)	-22.80877685546875
(320, 384)	(1024, 1536)	-17.4312744140625
(352, 416)	(1024, 1536)	-7.0408935546875
(384, 448)	(1024, 1536)	-6.76153564453125
(416, 480)	(1024, 1536)	-6.050048828125
(448, 512)	(1024, 1536)	13.42999267578125
(480, 544)	(1024, 1536)	14.95452880859375
(512, 576)	(1024, 1536)	-4.01214599609375
(544, 608)	(1024, 1536)	11.56329345703125
(576, 640)	(1024, 1536)	2.24285888671875
(608, 672)	(1024, 1536)	-21.42730712890625
(640, 704)	(1024, 1536)	-20.5107421875
(672, 736)	(1024, 1536)	-19.68963623046875
(704, 768)	(1024, 1536)	-26.37457275390625
(736, 800)	(1024, 1536)	-23.73370361328125
(768, 832)	(1024, 1536)	-20.66094970703125
(800, 864)	(1024, 1536)	-18.90936279296875
(832, 896)	(1024, 1536)	-22.82659912109375
(864, 928)	(1024, 1536)	-28.85211181640625
(896, 960)	(1024, 1536)	-15.73651123046875
(928, 992)	(1024, 1536)	-4.09765625
(0, 64)	(1280, 1792)	-2.68585205078125
(32, 96)	(1280, 1792)	1.97064208984375
(64, 128)	(1280, 1792)	4.6649169921875
(96, 160)	(1280, 1792)	1.06195068359375
(128, 192)	(1280, 1792)	1.8057861328125
(160, 224)	(1280, 1792)	2.10772705078125
(192, 256)	(1280, 1792)	0.7840576171875
(224, 288)	(1280, 1792)	2.3782958984375
(256, 320)	(1280, 1792)	2.18731689453125
(288, 352)	(1280, 1792)	0.25592041015625
(320, 384)	(1280, 1792)	1.57733154296875
(352, 416)	(1280, 1792)	0.03594970703125
(384, 448)	(1280, 1792)	-0.38775634765625
(416, 480)	(1280, 1792)	-2.05010986328125
(448, 512)	(1280, 1792)	3.13153076171875
(480, 544)	(1280, 1792)	3.25787353515625
(512, 576)	(1280, 1792)	3.25372314453125
(544, 608)	(1280, 1792)	2.685546875
(576, 640)	(1280, 1792)	-5.4818115234375
(608, 672)	(1280, 1792)	-4.30767822265625
(640, 704)	(1280, 1792)	-3.57489013671875
(672, 736)	(1280, 1792)	-0.11163330078125
(704, 768)	(1280, 1792)	-0.811279296875
(736, 800)	(1280, 1792)	-3.21795654296875
(768, 832)	(1280, 1792)	-4.21600341796875
(800, 864)	(1280, 1792)	-3.41094970703125
(832, 896)	(1280, 1792)	-3.7481689453125
(864, 928)	(1280, 1792)	-3.18438720703125
(896, 960)	(1280, 1792)	-2.3123779296875
(928, 992)	(1280, 1792)	1.78912353515625
(960, 1024)	(1280, 1792)	2.71942138671875
(992, 1056)	(1280, 1792)	1.55364990234375
(1024, 1088)	(1280, 1792)	-0.720947265625
(1056, 1120)	(1280, 1792)	-2.52313232421875
(1088, 1152)	(1280, 1792)	-1.90264892578125
(1120, 1184)	(1280, 1792)	-3.9476318359375
(1152, 1216)	(1280, 1792)	-3.87176513671875
(1184, 1248)	(1280, 1792)	-1.16131591796875
(0, 64)	(1536, 2048)	12.39495849609375
(32, 96)	(1536, 2048)	9.93914794921875
(64, 128)	(1536, 2048)	0.186279296875
(96, 160)	(1536, 2048)	14.8458251953125
(128, 192)	(1536, 2048)	9.81732177734375
(160, 224)	(1536, 2048)	6.21124267578125
(192, 256)	(1536, 2048)	2.61962890625
(224, 288)	(1536, 2048)	0.75128173828125
(256, 320)	(1536, 2048)	1.75494384765625
(288, 352)	(1536, 2048)	6.09246826171875
(320, 384)	(1536, 2048)	21.54498291015625
(352, 416)	(1536, 2048)	7.02667236328125
(384, 448)	(1536, 2048)	9.71484375
(416, 480)	(1536, 2048)	17.0731201171875
(448, 512)	(1536, 2048)	8.91754150390625
(480, 544)	(1536, 2048)	-4.72265625
(512, 576)	(1536, 2048)	-1.49957275390625
(544, 608)	(1536, 2048)	3.81768798828125
(576, 640)	(1536, 2048)	0.87286376953125
(608, 672)	(1536, 2048)	10.13677978515625
(640, 704)	(1536, 2048)	10.1304931640625
(672, 736)	(1536, 2048)	12.40753173828125
(704, 768)	(1536, 2048)	9.31365966796875
(736, 800)	(1536, 2048)	10.82843017578125
(768, 832)	(1536, 2048)	10.20977783203125
(800, 864)	(1536, 2048)	8.040283203125
(832, 896)	(1536, 2048)	2.08697509765625
(864, 928)	(1536, 2048)	-1.99371337890625
(896, 960)	(1536, 2048)	-3.00445556640625
(928, 992)	(1536, 2048)	0.6068115234375
(960, 1024)	(1536, 2048)	-1.0126953125
(992, 1056)	(1536, 2048)	12.16961669921875
(1024, 1088)	(1536, 2048)	15.54681396484375
(1056, 1120)	(1536, 2048)	14.879150390625
(1088, 1152)	(1536, 2048)	12.38262939453125
(1120, 1184)	(1536, 2048)	13.3626708984375
(1152, 1216)	(1536, 2048)	9.45574951171875
(1184, 1248)	(1536, 2048)	7.98822021484375
(1216, 1280)	(1536, 2048)	12.50732421875
(1248, 1312)	(1536, 2048)	12.246826171875
(1280, 1344)	(1536, 2048)	17.0322265625
(1312, 1376)	(1536, 2048)	14.36834716796875
(1344, 1408)	(1536, 2048)	4.37860107421875
(1376, 1440)	(1536, 2048)	3.55010986328125
(1408, 1472)	(1536, 2048)	0.36529541015625
(1440, 1504)	(1536, 2048)	0.0169677734375
(0, 64)	(1792, 2304)	16.13916015625
(32, 96)	(1792, 2304)	-1.6456298828125
(64, 128)	(1792, 2304)	-2.52032470703125
(96, 160)	(1792, 2304)	-3.07440185546875
(128, 192)	(1792, 2304)	-1.7432861328125
(160, 224)	(1792, 2304)	3.12939453125
(192, 256)	(1792, 2304)	-0.923095703125
(224, 288)	(1792, 2304)	8.3701171875
(256, 320)	(1792, 2304)	16.27923583984375
(288, 352)	(1792, 2304)	0.55267333984375
(320, 384)	(1792, 2304)	-0.28253173828125
(352, 416)	(1792, 2304)	0.676025390625
(384, 448)	(1792, 2304)	3.438720703125
(416, 480)	(1792, 2304)	4.62603759765625
(448, 512)	(1792, 2304)	26.3385009765625
(480, 544)	(1792, 2304)	24.2030029296875
(512, 576)	(1792, 2304)	2.419189453125
(544, 608)	(1792, 2304)	16.7823486328125
(576, 640)	(1792, 2304)	34.3377685546875
(608, 672)	(1792, 2304)	16.88055419921875
(640, 704)	(1792, 2304)	1.4969482421875
(672, 736)	(1792, 2304)	4.11474609375
(704, 768)	(1792, 2304)	10.7440185546875
(736, 800)	(1792, 2304)	12.118896484375
(768, 832)	(1792, 2304)	10.7252197265625
(800, 864)	(1792, 2304)	12.8900146484375
(832, 896)	(1792, 2304)	7.148681640625
(864, 928)	(1792, 2304)	3.7099609375
(896, 960)	(1792, 2304)	4.2562255859375
(928, 992)	(1792, 2304)	6.04833984375
(960, 1024)	(1792, 2304)	5.83172607421875
(992, 1056)	(1792, 2304)	2.19708251953125
(1024, 1088)	(1792, 2304)	-0.2921142578125
(1056, 1120)	(1792, 2304)	-0.4083251953125
(1088, 1152)	(1792, 2304)	13.525146484375
(1120, 1184)	(1792, 2304)	11.66485595703125
(1152, 1216)	(1792, 2304)	13.79669189453125
(1184, 1248)	(1792, 2304)	14.65283203125
(1216, 1280)	(1792, 2304)	13.708251953125
(1248, 1312)	(1792, 2304)	8.13372802734375
(1280, 1344)	(1792, 2304)	-0.53955078125
(1312, 1376)	(1792, 2304)	18.8348388671875
(1344, 1408)	(1792, 2304)	40.151123046875
(1376, 1440)	(1792, 2304)	32.51953125
(1408, 1472)	(1792, 2304)	9.60003662109375
(1440, 1504)	(1792, 2304)	-0.8983154296875
(1472, 1536)	(1792, 2304)	0.71783447265625
(1504, 1568)	(1792, 2304)	-0.5245361328125
(1536, 1600)	(1792, 2304)	1.1053466796875
(1568, 1632)	(1792, 2304)	24.11572265625
(1600, 1664)	(1792, 2304)	27.96484375
(1632, 1696)	(1792, 2304)	33.7515869140625
(1664, 1728)	(1792, 2304)	29.7745361328125
(1696, 1760)	(1792, 2304)	-4.6533203125
(0, 64)	(2048, 2560)	12.455810546875
(32, 96)	(2048, 2560)	10.2601318359375
(64, 128)	(2048, 2560)	12.718505859375
(96, 160)	(2048, 2560)	18.81927490234375
(128, 192)	(2048, 2560)	33.981719970703125
(160, 224)	(2048, 2560)	31.70751953125
(192, 256)	(2048, 2560)	18.27471923828125
(224, 288)	(2048, 2560)	5.762451171875
(256, 320)	(2048, 2560)	0.79595947265625
(288, 352)	(2048, 2560)	0.28131103515625
(320, 384)	(2048, 2560)	6.1229248046875
(352, 416)	(2048, 2560)	3.43035888671875
(384, 448)	(2048, 2560)	2.453857421875
(416, 480)	(2048, 2560)	2.04644775390625
(448, 512)	(2048, 2560)	-1.56817626953125
(480, 544)	(2048, 2560)	-6.23486328125
(512, 576)	(2048, 2560)	-2.7957763671875
(544, 608)	(2048, 2560)	11.906005859375
(576, 640)	(2048, 2560)	8.66937255859375
(608, 672)	(2048, 2560)	-0.2764892578125
(640, 704)	(2048, 2560)	2.03363037109375
(672, 736)	(2048, 2560)	-0.41650390625
(704, 768)	(2048, 2560)	-3.5335693359375
(736, 800)	(2048, 2560)	-3.57940673828125
(768, 832)	(2048, 2560)	-2.418212890625
(800, 864)	(2048, 2560)	-2.37799072265625
(832, 896)	(2048, 2560)	-1.37445068359375
(864, 928)	(2048, 2560)	-3.31988525390625
(896, 960)	(2048, 2560)	1.76788330078125
(928, 992)	(2048, 2560)	7.12841796875
(960, 1024)	(2048, 2560)	6.45684814453125
(992, 1056)	(2048, 2560)	-0.14959716796875
(1024, 1088)	(2048, 2560)	3.04022216796875
(1056, 1120)	(2048, 2560)	3.33905029296875
(1088, 1152)	(2048, 2560)	3.271484375
(1120, 1184)	(2048, 2560)	-3.34857177734375
(1152, 1216)	(2048, 2560)	-4.55377197265625
(1184, 1248)	(2048, 2560)	-2.46539306640625
(1216, 1280)	(2048, 2560)	2.27484130859375
(1248, 1312)	(2048, 2560)	0.09075927734375
(1280, 1344)	(2048, 2560)	0.95050048828125
(1312, 1376)	(2048, 2560)	11.49810791015625
(1344, 1408)	(2048, 2560)	11.70159912109375
(1376, 1440)	(2048, 2560)	4.5389404296875
(1408, 1472)	(2048, 2560)	1.859375
(1440, 1504)	(2048, 2560)	-2.68096923828125
(1472, 1536)	(2048, 2560)	2.100830078125
(1504, 1568)	(2048, 2560)	2.47467041015625
(1536, 1600)	(2048, 2560)	0.44708251953125
(1568, 1632)	(2048, 2560)	-5.15679931640625
(1600, 1664)	(2048, 2560)	0.0953369140625
(1632, 1696)	(2048, 2560)	-1.71478271484375
(1664, 1728)	(2048, 2560)	-6.52532958984375
(1696, 1760)	(2048, 2560)	-4.58685302734375
(1728, 1792)	(2048, 2560)	-2.19757080078125
(1760, 1824)	(2048, 2560)	-3.0826416015625
(1792, 1856)	(2048, 2560)	-3.52508544921875
(1824, 1888)	(2048, 2560)	-1.49603271484375
(1856, 1920)	(2048, 2560)	-1.041748046875
(1888, 1952)	(2048, 2560)	0.90325927734375
(1920, 1984)	(2048, 2560)	4.77923583984375
(1952, 2016)	(2048, 2560)	4.4034423828125
(0, 64)	(2304, 2816)	-5.97418212890625
(32, 96)	(2304, 2816)	-9.34051513671875
(64, 128)	(2304, 2816)	-8.04449462890625
(96, 160)	(2304, 2816)	-5.332763671875
(128, 192)	(2304, 2816)	-2.80108642578125
(160, 224)	(2304, 2816)	5.99578857421875
(192, 256)	(2304, 2816)	-5.51422119140625
(224, 288)	(2304, 2816)	-10.58917236328125
(256, 320)	(2304, 2816)	-5.59759521484375
(288, 352)	(2304, 2816)	-11.80096435546875
(320, 384)	(2304, 2816)	-8.4879150390625
(352, 416)	(2304, 2816)	-14.67572021484375
(384, 448)	(2304, 2816)	-10.5924072265625
(416, 480)	(2304, 2816)	-6.0928955078125
(448, 512)	(2304, 2816)	-11.45989990234375
(480, 544)	(2304, 2816)	-14.11126708984375
(512, 576)	(2304, 2816)	-17.10650634765625
(544, 608)	(2304, 2816)	-14.27093505859375
(576, 640)	(2304, 2816)	-13.67864990234375
(608, 672)	(2304, 2816)	-12.70147705078125
(640, 704)	(2304, 2816)	-14.27056884765625
(672, 736)	(2304, 2816)	-8.11260986328125
(704, 768)	(2304, 2816)	-13.42767333984375
(736, 800)	(2304, 2816)	-13.65679931640625
(768, 832)	(2304, 2816)	-9.31939697265625
(800, 864)	(2304, 2816)	-14.23876953125
(832, 896)	(2304, 2816)	-13.39080810546875
(864, 928)	(2304, 2816)	-8.30743408203125
(896, 960)	(2304, 2816)	-9.52618408203125
(928, 992)	(2304, 2816)	-8.11846923828125
(960, 1024)	(2304, 2816)	-8.11541748046875
(992, 1056)	(2304, 2816)	-7.6707763671875
(1024, 1088)	(2304, 2816)	-6.76416015625
(1056, 1120)	(2304, 2816)	-11.18145751953125
(1088, 1152)	(2304, 2816)	-14.6802978515625
(1120, 1184)	(2304, 2816)	-11.92108154296875
(1152, 1216)	(2304, 2816)	-10.61163330078125
(1184, 1248)	(2304, 2816)	-5.0826416015625
(1216, 1280)	(2304, 2816)	-10.70941162109375
(1248, 1312)	(2304, 2816)	-11.8751220703125
(1280, 1344)	(2304, 2816)	-4.5592041015625
(1312, 1376)	(2304, 2816)	-2.80010986328125
(1344, 1408)	(2304, 2816)	-8.4644775390625
(1376, 1440)	(2304, 2816)	-8.0035400390625
(1408, 1472)	(2304, 2816)	-5.32476806640625
(1440, 1504)	(2304, 2816)	-8.46697998046875
(1472, 1536)	(2304, 2816)	-11.82855224609375
(1504, 1568)	(2304, 2816)	-14.89105224609375
(1536, 1600)	(2304, 2816)	-14.11956787109375
(1568, 1632)	(2304, 2816)	-3.18170166015625
(1600, 1664)	(2304, 2816)	0.00323486328125
(1632, 1696)	(2304, 2816)	-7.5635986328125
(1664, 1728)	(2304, 2816)	-13.11700439453125
(1696, 1760)	(2304, 2816)	-14.7794189453125
(1728, 1792)	(2304, 2816)	-8.5531005859375
(1760, 1824)	(2304, 2816)	-10.75201416015625
(1792, 1856)	(2304, 2816)	-11.78753662109375
(1824, 1888)	(2304, 2816)	-10.73004150390625
(1856, 1920)	(2304, 2816)	-14.43878173828125
(1888, 1952)	(2304, 2816)	-11.02984619140625
(1920, 1984)	(2304, 2816)	-11.91510009765625
(1952, 2016)	(2304, 2816)	-10.12115478515625
(1984, 2048)	(2304, 2816)	-13.93341064453125
(2016, 2080)	(2304, 2816)	-10.47161865234375
(2048, 2112)	(2304, 2816)	-11.424072265625
(2080, 2144)	(2304, 2816)	-8.90533447265625
(2112, 2176)	(2304, 2816)	-11.364501953125
(2144, 2208)	(2304, 2816)	-7.42034912109375
(2176, 2240)	(2304, 2816)	-8.19122314453125
(2208, 2272)	(2304, 2816)	0.33306884765625
(0, 64)	(2560, 3072)	7.6197509765625
